pool_name,Individual_ID,demux_dons,vir_res,n_vir_dons,init_ratio,final_dons,cell_counts,n_final_dons,final_ratio,status
NPSAD-147-A2-cDNA,Donor_829,donor6,1563,6,0.0814656520379443,donor6,220,6,0.0186614640766817,kept
NPSAD-148-A2-cDNA,Donor_1313,donor1,2660,6,0.24261218533382,donor1,2037,6,0.250430292598967,kept
NPSAD-148-A2-cDNA,Donor_1393,donor2,2267,6,0.206767603064575,donor3,1568,6,0.192771084337349,kept
NPSAD-148-A2-cDNA,Donor_390,donor3,2157,6,0.196734768332725,donor2,1739,6,0.213793951315466,kept
NPSAD-148-A2-cDNA,Donor_261,donor4,1654,6,0.150857351331631,donor4,1215,6,0.149373002212933,kept
NPSAD-148-A2-cDNA,Donor_1151,donor5,1375,6,0.125410434148121,donor5,897,6,0.11027784607819,kept
NPSAD-148-A2-cDNA,Donor_414,donor6,851,6,0.0776176577891281,donor6,678,6,0.0833538234570937,kept
NPSAD-149-A1-cDNA,Donor_852,donor1,5598,6,0.237666638362911,donor2,4253,6,0.234751890489595,kept
NPSAD-149-A1-cDNA,Donor_252,donor2,5463,6,0.231935127791458,donor1,4486,6,0.247612739416018,kept
NPSAD-149-A1-cDNA,Donor_604,donor3,4806,6,0.204041776343721,donor3,3850,6,0.21250758955677,kept
NPSAD-149-A1-cDNA,Donor_851,donor4,4345,6,0.184469729133056,donor4,3297,6,0.181983772147707,kept
NPSAD-149-A1-cDNA,Donor_259,donor5,2184,6,0.092723104355948,donor5,1830,6,0.101010101010101,kept
NPSAD-149-A1-cDNA,Donor_272,donor6,1158,6,0.0491636240129065,donor6,401,6,0.022133907379809,kept
NPSAD-149-A2-cDNA,Donor_852,donor1,5606,6,0.230908641568498,donor2,4158,6,0.223092606502844,kept
NPSAD-149-A2-cDNA,Donor_252,donor2,5597,6,0.230537935579537,donor1,4718,6,0.253138748792789,kept
NPSAD-149-A2-cDNA,Donor_604,donor3,4932,6,0.203146881950737,donor3,3988,6,0.213971456164825,kept
NPSAD-149-A2-cDNA,Donor_851,donor4,4541,6,0.18704176620809,donor4,3514,6,0.188539542869407,kept
NPSAD-149-A2-cDNA,Donor_259,donor5,2207,6,0.0909053464041519,donor5,1846,6,0.0990449619057839,kept
NPSAD-149-A2-cDNA,Donor_272,donor6,1395,6,0.0574594282889859,donor6,414,6,0.0222126837643524,kept
NPSAD-150-A1-cDNA,Donor_1378,donor1,6281,6,0.272340979057365,donor1,4423,6,0.254531852448639,kept
NPSAD-150-A1-cDNA,Donor_1434,donor2,4764,6,0.206564627325153,donor2,3818,6,0.219715716176555,kept
NPSAD-150-A1-cDNA,Donor_1177,donor3,3759,6,0.162988336296232,donor4,2935,6,0.168901421419117,kept
NPSAD-150-A1-cDNA,Donor_1283,donor4,3606,6,0.156354333781381,donor3,3015,6,0.173505208033608,kept
NPSAD-150-A1-cDNA,Donor_730,donor5,2668,6,0.115683128821055,donor5,2252,6,0.129596593197905,kept
NPSAD-150-A1-cDNA,Donor_884,donor6,1985,6,0.0860685947188137,donor6,934,6,0.0537492087241756,kept
NPSAD-150-A2-cDNA,Donor_1378,donor1,5852,5,0.319136172765447,donor1,4687,5,0.333333333333333,kept
NPSAD-150-A2-cDNA,Donor_1434,donor2,4393,5,0.239570267764629,donor2,3454,5,0.24564397980229,kept
NPSAD-150-A2-cDNA,Donor_1283,donor3,3582,5,0.195342749631892,donor3,2919,5,0.207595476850864,kept
NPSAD-150-A2-cDNA,Donor_730,donor4,2617,5,0.142716911163222,donor4,2244,5,0.159590356304672,kept
NPSAD-150-A2-cDNA,Donor_884,donor5,1893,5,0.10323389867481,donor5,757,5,0.0538368537088401,kept
NPSAD-151-A1-cDNA,Donor_1273,donor1,5391,3,0.427925067471027,donor2,3054,3,0.334245375943964,kept
NPSAD-151-A1-cDNA,Donor_1385,donor2,5006,3,0.397364661057311,donor1,4245,3,0.464594505855314,kept
NPSAD-151-A1-cDNA,Donor_98,donor3,2201,3,0.174710271471662,donor3,1838,3,0.201160118200722,kept
NPSAD-151-A2-cDNA,Donor_1273,donor1,5248,3,0.435410271301751,donor2,2852,3,0.33879781420765,kept
NPSAD-151-A2-cDNA,Donor_1385,donor2,4994,3,0.414336679664814,donor1,4122,3,0.489665003563792,kept
NPSAD-151-A2-cDNA,Donor_98,donor3,1811,3,0.150253049033436,donor3,1444,3,0.171537182228558,kept
NPSAD-152-A1-cDNA,Donor_715,donor1,5657,6,0.30410708525965,donor1,3941,5,0.313998884551032,kept
NPSAD-152-A1-cDNA,Donor_387,donor2,4060,6,0.218256101494463,donor2,2627,5,0.209306031391921,kept
NPSAD-152-A1-cDNA,Donor_846,donor3,3461,6,0.18605526287496,donor3,2431,5,0.193689745836985,kept
NPSAD-152-A1-cDNA,Donor_872,donor4,3312,6,0.178045371465434,donor4,2405,5,0.191618197753167,kept
NPSAD-152-A1-cDNA,Donor_330,donor5,2105,6,0.113159875282228,donor5,1147,5,0.0913871404668951,kept
NPSAD-152-A1-cDNA,,donor6,7,6,0.000376303623266315,donor6,0,5,0,removed
NPSAD-153-A1-cDNA,Donor_1402,donor1,5822,6,0.257257743802748,donor2,4270,6,0.261674224782449,kept
NPSAD-153-A1-cDNA,Donor_1477,donor2,5200,6,0.229773319782599,donor1,4397,6,0.269457041304081,kept
NPSAD-153-A1-cDNA,Donor_1162,donor3,4365,6,0.192877027086739,donor3,3590,6,0.220002451280794,kept
NPSAD-153-A1-cDNA,Donor_1185,donor4,3931,6,0.173699792320269,donor5,1680,6,0.102953793357029,kept
NPSAD-153-A1-cDNA,Donor_993,donor5,3011,6,0.133047589589501,donor4,2291,6,0.140397107488663,kept
NPSAD-153-A1-cDNA,Donor_790,donor6,302,6,0.0133445274181433,donor6,90,6,0.0055153817869837,kept
NPSAD-154-S1-cDNA,Donor_291,donor1,4225,6,0.252600741360756,donor1,3416,6,0.283226929773651,kept
NPSAD-154-S1-cDNA,Donor_1342,donor2,4136,6,0.247279684323807,donor2,3281,6,0.272033828040793,kept
NPSAD-154-S1-cDNA,Donor_206,donor3,2930,6,0.17517637211527,donor3,2274,6,0.188541580300141,kept
NPSAD-154-S1-cDNA,Donor_749,donor4,2224,6,0.132966638765993,donor4,1299,6,0.1077025122295,kept
NPSAD-154-S1-cDNA,Donor_716,donor5,1821,6,0.108872414205429,donor5,1198,6,0.0993284138960285,kept
NPSAD-154-S1-cDNA,Donor_1064,donor6,1390,6,0.0831041492287457,donor6,593,6,0.0491667357598872,kept
NPSAD-154-S2-cDNA,Donor_291,donor1,4090,6,0.252142284692682,donor1,3407,6,0.290154999148356,kept
NPSAD-154-S2-cDNA,Donor_1342,donor2,3982,6,0.245484248813267,donor2,3166,6,0.269630386646227,kept
NPSAD-154-S2-cDNA,Donor_206,donor3,2778,6,0.171259478453856,donor3,2138,6,0.182081417135071,kept
NPSAD-154-S2-cDNA,Donor_749,donor4,2043,6,0.125947845385611,donor5,1140,6,0.0970873786407767,kept
NPSAD-154-S2-cDNA,Donor_716,donor5,1932,6,0.119104864065101,donor4,1264,6,0.107647760177142,kept
NPSAD-154-S2-cDNA,Donor_1064,donor6,1396,6,0.0860612785894828,donor6,627,6,0.0533980582524272,kept
NPSAD-155-C1-cDNA,Donor_405,donor1,2712,5,0.341389728096677,donor1,2291,5,0.335923753665689,kept
NPSAD-155-C1-cDNA,Donor_1455,donor2,1954,5,0.245971802618328,donor2,1674,5,0.245454545454545,kept
NPSAD-155-C1-cDNA,Donor_895,donor3,1749,5,0.220166163141994,donor3,1538,5,0.225513196480938,kept
NPSAD-155-C1-cDNA,Donor_1399,donor4,979,5,0.123237663645519,donor4,859,5,0.125953079178886,kept
NPSAD-155-C1-cDNA,Donor_467,donor5,550,5,0.0692346424974824,donor5,458,5,0.0671554252199413,kept
NPSAD-155-C2-cDNA,Donor_405,donor1,3276,5,0.353321829163072,donor1,2726,5,0.338507388550851,kept
NPSAD-155-C2-cDNA,Donor_1455,donor2,2519,5,0.271678170836928,donor2,2258,5,0.280392400347697,kept
NPSAD-155-C2-cDNA,Donor_895,donor3,2141,5,0.230910267471959,donor3,1923,5,0.238792996398858,kept
NPSAD-155-C2-cDNA,Donor_467,donor4,721,5,0.0777610008628128,donor4,644,5,0.0799701974419471,kept
NPSAD-155-C2-cDNA,Donor_1399,donor5,615,5,0.0663287316652287,donor5,502,5,0.0623370172606482,kept
NPSAD-156-C1-cDNA,Donor_704,donor1,3436,5,0.301615168539326,donor1,3059,5,0.331275720164609,kept
NPSAD-156-C1-cDNA,Donor_1347,donor2,2837,5,0.24903441011236,donor2,2304,5,0.249512670565302,kept
NPSAD-156-C1-cDNA,Donor_645,donor3,2572,5,0.225772471910112,donor3,2263,5,0.245072557938055,kept
NPSAD-156-C1-cDNA,Donor_75,donor4,1580,5,0.138693820224719,donor4,1408,5,0.152479965345462,kept
NPSAD-156-C1-cDNA,Donor_43,donor5,967,5,0.0848841292134832,donor5,200,5,0.0216590859865714,kept
NPSAD-156-C2-cDNA,Donor_1347,donor1,6726,4,0.333879374534624,donor2,5005,4,0.313714428983327,kept
NPSAD-156-C2-cDNA,Donor_704,donor2,6198,4,0.307669396872673,donor1,5031,4,0.315344114328695,kept
NPSAD-156-C2-cDNA,Donor_645,donor3,4983,4,0.247356664184661,donor3,3999,4,0.250658142158706,kept
NPSAD-156-C2-cDNA,Donor_75,donor4,2238,4,0.111094564408042,donor4,1919,4,0.120283314529272,kept
NPSAD-157-C1-cDNA,Donor_327,donor1,2191,5,0.378869099083521,donor1,1812,5,0.427358490566038,kept
NPSAD-157-C1-cDNA,Donor_575,donor2,1451,5,0.250907833304513,donor3,676,5,0.159433962264151,kept
NPSAD-157-C1-cDNA,Donor_1488,donor3,1396,5,0.241397198685803,donor2,1159,5,0.273349056603774,kept
NPSAD-157-C1-cDNA,Donor_968,donor4,666,5,0.115165139201107,donor4,537,5,0.126650943396226,kept
NPSAD-157-C1-cDNA,Donor_118,donor5,79,5,0.0136607297250562,donor5,56,5,0.0132075471698113,kept
NPSAD-157-C2-cDNA,Donor_327,donor1,5317,6,0.319915764139591,donor1,3861,5,0.287020517395183,kept
NPSAD-157-C2-cDNA,Donor_575,donor2,3770,6,0.226835138387485,donor2,3158,5,0.234760630389533,kept
NPSAD-157-C2-cDNA,Donor_1488,donor3,3424,6,0.206016847172082,donor3,2776,5,0.206363366042224,kept
NPSAD-157-C2-cDNA,Donor_118,donor4,1756,6,0.105655836341757,donor5,1315,5,0.097754980672019,kept
NPSAD-157-C2-cDNA,Donor_968,donor5,1343,6,0.080806257521059,donor6,1027,5,0.0763455248290217,kept
NPSAD-157-C2-cDNA,Donor_118,donor6,1010,6,0.0607701564380265,donor4,1315,5,0.097754980672019,kept
NPSAD-158-C1-cDNA,Donor_1258,donor1,3609,5,0.310638664141849,donor1,2958,5,0.340901233145096,kept
NPSAD-158-C1-cDNA,Donor_1345,donor2,2882,5,0.248063349974178,donor2,2406,5,0.277284775844186,kept
NPSAD-158-C1-cDNA,Donor_661,donor3,2298,5,0.197796522637287,donor3,1879,5,0.216549498674657,kept
NPSAD-158-C1-cDNA,Donor_817,donor4,1595,5,0.13728696849716,donor4,1205,5,0.138872882332603,kept
NPSAD-158-C1-cDNA,Donor_1373,donor5,1234,5,0.106214494749527,donor5,229,5,0.0263916100034574,kept
NPSAD-158-C2-cDNA,Donor_1258,donor1,5890,5,0.317657210656887,donor1,4468,5,0.337793906403568,kept
NPSAD-158-C2-cDNA,Donor_1345,donor2,4373,5,0.235842951137957,donor2,3399,5,0.256974370605579,kept
NPSAD-158-C2-cDNA,Donor_661,donor3,3572,5,0.192643727753209,donor3,2692,5,0.203523096696152,kept
NPSAD-158-C2-cDNA,Donor_817,donor4,2679,5,0.144482795814907,donor4,1910,5,0.144401602782188,kept
NPSAD-158-C2-cDNA,Donor_1373,donor5,2028,5,0.10937331463704,donor5,758,5,0.0573070235125123,kept
NPSAD-159-A1-cDNA,Donor_629,donor1,837,4,0.341075794621027,donor2,367,4,0.283179012345679,kept
NPSAD-159-A1-cDNA,Donor_1226,donor2,582,4,0.237163814180929,donor1,427,4,0.329475308641975,kept
NPSAD-159-A1-cDNA,Donor_502,donor3,559,4,0.227791361043195,donor4,163,4,0.125771604938272,kept
NPSAD-159-A1-cDNA,Donor_1189,donor4,476,4,0.193969030154849,donor3,339,4,0.261574074074074,kept
NPSAD-159-A2-cDNA,Donor_629,donor1,4071,6,0.246951774340309,donor1,3220,6,0.253583241455347,kept
NPSAD-159-A2-cDNA,Donor_502,donor2,2979,6,0.180709736123749,donor5,1761,6,0.138683257205859,kept
NPSAD-159-A2-cDNA,Donor_1226,donor3,2879,6,0.174643615407947,donor2,2406,6,0.189478658056387,kept
NPSAD-159-A2-cDNA,Donor_22,donor4,2681,6,0.162632696390658,donor3,2234,6,0.175933217829579,kept
NPSAD-159-A2-cDNA,Donor_1189,donor5,2467,6,0.149651198058841,donor4,1920,6,0.15120491415971,kept
NPSAD-159-A2-cDNA,Donor_1083,donor6,1408,6,0.0854109796784956,donor6,1157,6,0.091116711293117,kept
NPSAD-160-A1-cDNA,Donor_1069,donor1,6297,6,0.328825065274151,donor1,5061,6,0.332807259814559,kept
NPSAD-160-A1-cDNA,Donor_458,donor2,5136,6,0.268198433420366,donor2,4115,6,0.270599066219504,kept
NPSAD-160-A1-cDNA,Donor_287,donor3,4028,6,0.210339425587467,donor3,3164,6,0.208062076675215,kept
NPSAD-160-A1-cDNA,Donor_1471,donor4,1843,6,0.0962402088772846,donor4,1532,6,0.100743078845269,kept
NPSAD-160-A1-cDNA,Donor_42,donor5,1124,6,0.0586945169712794,donor5,852,6,0.0560268297494575,kept
NPSAD-160-A1-cDNA,Donor_1472,donor6,722,6,0.0377023498694517,donor6,483,6,0.0317616886959953,kept
NPSAD-160-A2-cDNA,Donor_1069,donor1,4982,6,0.331095899514853,donor1,3896,6,0.337959750173491,kept
NPSAD-160-A2-cDNA,Donor_458,donor2,4048,6,0.2690237256596,donor2,2958,6,0.256592643997224,kept
NPSAD-160-A2-cDNA,Donor_287,donor3,3144,6,0.208945304711903,donor3,2431,6,0.21087786259542,kept
NPSAD-160-A2-cDNA,Donor_1471,donor4,1417,6,0.0941715956669103,donor4,1174,6,0.101839000693963,kept
NPSAD-160-A2-cDNA,Donor_42,donor5,879,6,0.0584169601914003,donor5,642,6,0.0556904927133935,kept
NPSAD-160-A2-cDNA,Donor_1472,donor6,577,6,0.0383465142553333,donor6,427,6,0.0370402498265094,kept
NPSAD-161-A1-cDNA,Donor_122,donor1,4892,6,0.281084808090094,donor4,1367,6,0.13988948014736,kept
NPSAD-161-A1-cDNA,Donor_1330,donor2,4292,6,0.246609974718455,donor2,2357,6,0.24119934506754,kept
NPSAD-161-A1-cDNA,Donor_472,donor3,4173,6,0.239772466099747,donor1,3404,6,0.348342202210397,kept
NPSAD-161-A1-cDNA,Donor_1292,donor4,2332,6,0.133992185704436,donor3,1401,6,0.143368808841588,kept
NPSAD-161-A1-cDNA,Donor_1384,donor5,1479,6,0.0849804642610894,donor5,1082,6,0.110724519033975,kept
NPSAD-161-A1-cDNA,Donor_849,donor6,236,6,0.0135601011261779,donor6,161,6,0.0164756446991404,kept
NPSAD-161-A2-cDNA,Donor_122,donor1,6965,6,0.327179631717399,donor3,1957,6,0.167465343145644,kept
NPSAD-161-A2-cDNA,Donor_1330,donor2,5463,6,0.256623449830891,donor2,3055,6,0.261423926065377,kept
NPSAD-161-A2-cDNA,Donor_472,donor3,5325,6,0.250140924464487,donor1,4281,6,0.36633578641109,kept
NPSAD-161-A2-cDNA,Donor_1292,donor4,1978,6,0.0929161969184517,donor4,1217,6,0.104141708026699,kept
NPSAD-161-A2-cDNA,Donor_1384,donor5,1384,6,0.0650131529500188,donor5,1082,6,0.0925894232414855,kept
NPSAD-161-A2-cDNA,Donor_849,donor6,173,6,0.00812664411875235,donor6,94,6,0.00804381310970392,kept
NPSAD-162-A1-cDNA,Donor_449,donor1,5073,5,0.291083314207023,donor1,3174,5,0.289598540145985,kept
NPSAD-162-A1-cDNA,Donor_785,donor2,4790,5,0.274845076887767,donor2,2524,5,0.23029197080292,kept
NPSAD-162-A1-cDNA,Donor_858,donor3,2903,5,0.166571035115905,donor4,1816,5,0.165693430656934,kept
NPSAD-162-A1-cDNA,Donor_152,donor4,2861,5,0.164161120036723,donor3,2004,5,0.182846715328467,kept
NPSAD-162-A1-cDNA,Donor_1112,donor5,1801,5,0.103339453752582,donor5,1442,5,0.131569343065693,kept
NPSAD-162-A2-cDNA,Donor_449,donor1,4818,5,0.29689425684003,donor2,2776,5,0.26964545896066,kept
NPSAD-162-A2-cDNA,Donor_785,donor2,4424,5,0.272615232930737,donor1,2925,5,0.284118504128218,kept
NPSAD-162-A2-cDNA,Donor_858,donor3,2740,5,0.168843973379344,donor3,1700,5,0.165128703254007,kept
NPSAD-162-A2-cDNA,Donor_152,donor4,2578,5,0.158861227508011,donor4,1681,5,0.163283147158815,kept
NPSAD-162-A2-cDNA,Donor_1112,donor5,1668,5,0.102785309341878,donor5,1213,5,0.1178241864983,kept
NPSAD-163-C2-cDNA,Donor_77,donor1,4852,4,0.303477608206155,donor1,4109,4,0.307054251980272,kept
NPSAD-163-C2-cDNA,Donor_525,donor2,4583,4,0.286652489367025,donor2,3622,4,0.270662083395606,kept
NPSAD-163-C2-cDNA,Donor_308,donor3,3684,4,0.230422817112835,donor3,3147,4,0.235166641757585,kept
NPSAD-163-C2-cDNA,Donor_1281,donor4,2869,4,0.179447085313985,donor4,2504,4,0.187117022866537,kept
NPSAD-164-C1-cDNA,Donor_1119,donor1,3903,6,0.225099486706269,donor1,3408,6,0.279367161242725,kept
NPSAD-164-C1-cDNA,Donor_335,donor2,3651,6,0.210565776573043,donor6,988,6,0.0809902451020576,kept
NPSAD-164-C1-cDNA,Donor_707,donor3,3165,6,0.182536478458965,donor3,2514,6,0.206082465775883,kept
NPSAD-164-C1-cDNA,Donor_500,donor4,2988,6,0.172328277293962,donor2,2539,6,0.208131814083122,kept
NPSAD-164-C1-cDNA,Donor_1040,donor5,2212,6,0.127573677836092,donor4,1642,6,0.134601196819411,kept
NPSAD-164-C1-cDNA,Donor_972,donor6,1420,6,0.0818963031316685,donor5,1108,6,0.0908271169768014,kept
NPSAD-164-C2-cDNA,Donor_1119,donor1,5107,6,0.21808942221463,donor1,4327,6,0.274451351008499,kept
NPSAD-164-C2-cDNA,Donor_335,donor2,4633,6,0.197847717470214,donor6,909,6,0.0576557148293797,kept
NPSAD-164-C2-cDNA,Donor_707,donor3,4549,6,0.194260579920571,donor2,3430,6,0.217556767728022,kept
NPSAD-164-C2-cDNA,Donor_500,donor4,4135,6,0.176581116283042,donor3,3336,6,0.211594570594951,kept
NPSAD-164-C2-cDNA,Donor_1040,donor5,3151,6,0.134560362130076,donor4,2342,6,0.148547507294177,kept
NPSAD-164-C2-cDNA,Donor_972,donor6,1842,6,0.0786608019814665,donor5,1422,6,0.0901940885449702,kept
NPSAD-165-C1-cDNA,Donor_670,donor1,3282,4,0.373506316148856,donor2,1901,4,0.345134350036311,kept
NPSAD-165-C1-cDNA,Donor_328,donor2,2634,4,0.299761010583817,donor1,2045,4,0.371278140885984,kept
NPSAD-165-C1-cDNA,Donor_683,donor3,2311,4,0.263002162285194,donor3,1163,4,0.211147421931736,kept
NPSAD-165-C1-cDNA,Donor_693,donor4,560,4,0.0637305109821327,donor4,399,4,0.0724400871459695,kept
NPSAD-165-C2-cDNA,Donor_670,donor1,7745,4,0.399123937129606,donor2,4043,4,0.362178625817433,kept
NPSAD-165-C2-cDNA,Donor_328,donor2,5708,4,0.294150992012368,donor1,4131,4,0.370061811341037,kept
NPSAD-165-C2-cDNA,Donor_683,donor3,4912,4,0.253130636433909,donor3,2212,4,0.198154617934247,kept
NPSAD-165-C2-cDNA,Donor_693,donor4,1040,4,0.0535944344241175,donor4,777,4,0.069604944907283,kept
NPSAD-166-C1-cDNA,Donor_842,donor1,2581,6,0.277139482443896,donor1,1969,6,0.303951836986724,kept
NPSAD-166-C1-cDNA,Donor_248,donor2,1952,6,0.209599484591431,donor2,1571,6,0.242513121333745,kept
NPSAD-166-C1-cDNA,Donor_910,donor3,1765,6,0.189520025770428,donor4,721,6,0.111299783883915,kept
NPSAD-166-C1-cDNA,Donor_72,donor4,1455,6,0.156233222377322,donor3,1120,6,0.172892868169188,kept
NPSAD-166-C1-cDNA,Donor_1350,donor5,848,6,0.0910555137979169,donor5,636,6,0.0981784501389318,kept
NPSAD-166-C1-cDNA,Donor_258,donor6,712,6,0.0764522710190057,donor6,461,6,0.0711639394874961,kept
NPSAD-167-A1-cDNA,Donor_207,donor1,4663,6,0.227153156664069,donor1,3577,6,0.227024625539477,kept
NPSAD-167-A1-cDNA,Donor_1441,donor2,4436,6,0.216095089633671,donor3,3179,6,0.201764407209952,kept
NPSAD-167-A1-cDNA,Donor_253,donor3,4273,6,0.208154715510522,donor2,3334,6,0.211601929423712,kept
NPSAD-167-A1-cDNA,Donor_1043,donor4,3109,6,0.151451675759938,donor4,2488,6,0.157908098502158,kept
NPSAD-167-A1-cDNA,Donor_630,donor5,2793,6,0.136058067030397,donor5,2231,6,0.141596851992892,kept
NPSAD-167-A1-cDNA,Donor_322,donor6,1254,6,0.061087295401403,donor6,947,6,0.0601040873318101,kept
NPSAD-167-A2-cDNA,Donor_253,donor1,4779,6,0.223767383059418,donor3,3115,6,0.192986803791587,kept
NPSAD-167-A2-cDNA,Donor_1441,donor2,4710,6,0.220536592218008,donor2,3528,6,0.218573818226876,kept
NPSAD-167-A2-cDNA,Donor_207,donor3,4660,6,0.218195439434377,donor1,3694,6,0.228858187225079,kept
NPSAD-167-A2-cDNA,Donor_1043,donor4,3186,6,0.149178255372946,donor4,2590,6,0.160460937984016,kept
NPSAD-167-A2-cDNA,Donor_630,donor5,2759,6,0.12918481060074,donor5,2227,6,0.13797162505421,kept
NPSAD-167-A2-cDNA,Donor_322,donor6,1263,6,0.0591375193145105,donor6,987,6,0.0611486277182331,kept
NPSAD-168-A1-cDNA,Donor_712,donor1,5467,5,0.302880886426593,donor1,4072,5,0.299323728315201,kept
NPSAD-168-A1-cDNA,Donor_921,donor2,4499,5,0.249252077562327,donor2,3343,5,0.245736548074096,kept
NPSAD-168-A1-cDNA,Donor_196,donor3,3021,5,0.167368421052632,donor3,2447,5,0.179873566598059,kept
NPSAD-168-A1-cDNA,Donor_1197,donor4,2689,5,0.148975069252078,donor4,2070,5,0.152161129079682,kept
NPSAD-168-A1-cDNA,Donor_1044,donor5,2374,5,0.131523545706371,donor5,1672,5,0.122905027932961,kept
NPSAD-168-A2-cDNA,Donor_712,donor1,5399,5,0.31046578493387,donor1,3814,5,0.295338392442311,kept
NPSAD-168-A2-cDNA,Donor_921,donor2,4257,5,0.244795859689477,donor2,3185,5,0.246631562645191,kept
NPSAD-168-A2-cDNA,Donor_196,donor3,2927,5,0.168315123634273,donor3,2390,5,0.185070466160756,kept
NPSAD-168-A2-cDNA,Donor_1197,donor4,2644,5,0.152041403105233,donor4,2065,5,0.159903980176553,kept
NPSAD-168-A2-cDNA,Donor_1044,donor5,2163,5,0.124381828637148,donor5,1460,5,0.11305559857519,kept
NPSAD-169-A1-cDNA,Donor_724,donor1,5567,6,0.278837966441272,donor1,4279,6,0.281383573354376,kept
NPSAD-169-A1-cDNA,Donor_255,donor2,5139,6,0.257400450788881,donor2,4178,6,0.274741895179851,kept
NPSAD-169-A1-cDNA,Donor_270,donor3,3408,6,0.170698722764838,donor3,2583,6,0.169855987374236,kept
NPSAD-169-A1-cDNA,Donor_1052,donor4,3244,6,0.162484347608315,donor4,2382,6,0.156638390215033,kept
NPSAD-169-A1-cDNA,Donor_1480,donor5,1717,6,0.0860005008765339,donor5,1125,6,0.0739790885776287,kept
NPSAD-169-A1-cDNA,Donor_303,donor6,890,6,0.0445780115201603,donor6,660,6,0.0434010652988755,kept
NPSAD-169-A2-cDNA,Donor_255,donor1,5201,6,0.273032705128878,donor1,3871,6,0.29039759939985,kept
NPSAD-169-A2-cDNA,Donor_724,donor2,4779,6,0.250879311249934,donor2,3513,6,0.263540885221305,kept
NPSAD-169-A2-cDNA,Donor_270,donor3,3301,6,0.173289936479605,donor3,2423,6,0.181770442610653,kept
NPSAD-169-A2-cDNA,Donor_1052,donor4,3227,6,0.169405218121686,donor4,2108,6,0.158139534883721,kept
NPSAD-169-A2-cDNA,Donor_1480,donor5,1613,6,0.0846763609638301,donor5,1014,6,0.0760690172543136,kept
NPSAD-169-A2-cDNA,Donor_303,donor6,928,6,0.0487164680560659,donor6,401,6,0.0300825206301575,kept
NPSAD-170-A1-cDNA,Donor_622,donor1,5811,6,0.265148749771856,donor1,4448,6,0.264919594997022,kept
NPSAD-170-A1-cDNA,Donor_342,donor2,5553,6,0.253376528563606,donor2,4304,6,0.256343061346039,kept
NPSAD-170-A1-cDNA,Donor_1449,donor3,3576,6,0.163168461398065,donor3,2882,6,0.171649791542585,kept
NPSAD-170-A1-cDNA,Donor_1029,donor4,3438,6,0.156871691914583,donor4,2771,6,0.165038713519952,kept
NPSAD-170-A1-cDNA,Donor_176,donor5,2486,6,0.113433108231429,donor5,1713,6,0.102025014889815,kept
NPSAD-170-A1-cDNA,Donor_788,donor6,1052,6,0.0480014601204599,donor6,672,6,0.0400238237045861,kept
NPSAD-171-A1-cDNA,Donor_1057,donor1,4936,5,0.267853266767962,donor1,3793,5,0.265152044739601,kept
NPSAD-171-A1-cDNA,Donor_305,donor2,3846,5,0.208704145864988,donor3,3058,5,0.213771408598392,kept
NPSAD-171-A1-cDNA,Donor_1228,donor3,3790,5,0.205665291947037,donor2,3105,5,0.217056973086333,kept
NPSAD-171-A1-cDNA,Donor_445,donor4,3275,5,0.177718688951595,donor4,2369,5,0.165606431317721,kept
NPSAD-171-A1-cDNA,Donor_1032,donor5,2581,5,0.140058606468418,donor5,1980,5,0.138413142257952,kept
NPSAD-171-A2-cDNA,Donor_1057,donor1,5027,5,0.267849531116795,donor1,3811,5,0.262266877709724,kept
NPSAD-171-A2-cDNA,Donor_1228,donor2,3865,5,0.205935635123615,donor3,3099,5,0.213268185259101,kept
NPSAD-171-A2-cDNA,Donor_305,donor3,3863,5,0.205829070758738,donor2,3109,5,0.213956369141835,kept
NPSAD-171-A2-cDNA,Donor_445,donor4,3155,5,0.168105285592498,donor4,2317,5,0.159452205629344,kept
NPSAD-171-A2-cDNA,Donor_1032,donor5,2858,5,0.152280477408355,donor5,2195,5,0.151056362259996,kept
NPSAD-172-A1-cDNA,Donor_556,donor1,3374,6,0.35779427359491,donor1,1430,6,0.293213040803773,kept
NPSAD-172-A1-cDNA,Donor_861,donor2,1892,6,0.200636267232238,donor2,954,6,0.195612056592167,kept
NPSAD-172-A1-cDNA,Donor_1468,donor3,1600,6,0.169671261930011,donor4,820,6,0.168136149272093,kept
NPSAD-172-A1-cDNA,Donor_1354,donor4,1399,6,0.148356309650053,donor3,821,6,0.168341193356572,kept
NPSAD-172-A1-cDNA,Donor_812,donor5,672,6,0.0712619300106045,donor5,500,6,0.102522042239081,kept
NPSAD-172-A1-cDNA,Donor_150,donor6,493,6,0.0522799575821845,donor6,352,6,0.0721755177363133,kept
NPSAD-172-A2-cDNA,Donor_556,donor1,5419,6,0.252398695854681,donor2,3372,6,0.218705409261902,kept
NPSAD-172-A2-cDNA,Donor_861,donor2,4568,6,0.212761993479273,donor1,3533,6,0.229147749383837,kept
NPSAD-172-A2-cDNA,Donor_1354,donor3,3848,6,0.179226828132278,donor3,2900,6,0.188091840705669,kept
NPSAD-172-A2-cDNA,Donor_812,donor4,3315,6,0.154401490451793,donor4,2510,6,0.162796731093527,kept
